country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",17-04-2026 19:00,26.215415,73.070156,NO2,4,28,13
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",17-04-2026 19:00,26.215415,73.070156,SO2,4,9,6
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",17-04-2026 19:00,26.215415,73.070156,CO,6,32,10
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",17-04-2026 19:00,26.358805,73.047444,NH3,2,7,5
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",17-04-2026 19:00,26.358805,73.047444,CO,4,30,14
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",17-04-2026 19:00,25.14389,75.821256,NO2,15,24,24
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",17-04-2026 19:00,27.213494,73.734444,SO2,2,20,8
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",17-04-2026 19:00,25.771061,73.340227,SO2,1,9,6
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",17-04-2026 19:00,24.041198,74.780702,PM10,76,156,111
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",17-04-2026 19:00,25.03636,73.883502,PM10,NA,NA,NA
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",17-04-2026 19:00,26.031443,76.359327,PM10,77,386,156
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",17-04-2026 19:00,27.554793,76.611536,OZONE,8,78,49
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",17-04-2026 19:00,23.55519,74.44001,PM2.5,10,109,47
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",17-04-2026 19:00,23.55519,74.44001,NH3,2,10,5
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",17-04-2026 19:00,25.106006,76.469948,OZONE,28,180,160
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",17-04-2026 19:00,25.747299,71.393989,NH3,3,5,4
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",17-04-2026 19:00,25.339605,74.618883,NH3,11,24,14
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",17-04-2026 19:00,25.435774,75.644272,PM2.5,25,100,60
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",17-04-2026 19:00,24.892047,74.623527,SO2,3,13,7
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",17-04-2026 19:00,28.296139,74.961696,NH3,5,8,7
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",17-04-2026 19:00,26.895552,76.334753,PM2.5,33,260,75
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",17-04-2026 19:00,26.895552,76.334753,SO2,5,14,9
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",17-04-2026 19:00,23.837789,73.714926,PM10,33,127,84
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",17-04-2026 19:00,23.837789,73.714926,NO2,5,19,13
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",17-04-2026 19:00,29.61075,74.283608,NO2,16,98,38
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",17-04-2026 19:00,26.902909,75.836858,SO2,3,45,22
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",17-04-2026 19:00,26.9164092,75.7994901,PM2.5,66,121,93
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",17-04-2026 19:00,26.786682,75.827928,PM10,58,409,189
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",17-04-2026 19:00,26.9502929,75.730943,CO,13,88,24
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",17-04-2026 19:00,26.9502929,75.730943,OZONE,15,54,47
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",17-04-2026 19:00,26.912329,70.909168,CO,9,56,26
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",17-04-2026 19:00,25.344694,72.626208,NH3,2,4,3
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",17-04-2026 19:00,25.344694,72.626208,OZONE,34,82,75
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",17-04-2026 19:00,24.588397,76.172782,OZONE,30,149,127
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",17-04-2026 19:00,26.253384,72.976571,NO2,3,22,9
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",17-04-2026 19:00,26.253384,72.976571,NH3,3,7,5
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",17-04-2026 19:00,26.253384,72.976571,OZONE,39,70,61
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",17-04-2026 19:00,26.506177,77.025989,SO2,1,12,5
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",17-04-2026 19:00,25.16409,75.858137,OZONE,1,125,99
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",17-04-2026 19:00,25.196024,75.855668,CO,18,114,23
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",17-04-2026 19:00,25.339605,74.618883,OZONE,8,97,72
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",17-04-2026 19:00,28.194909,76.862296,PM2.5,82,325,226
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",17-04-2026 19:00,28.194909,76.862296,PM10,57,328,191
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",17-04-2026 19:00,28.194909,76.862296,NO2,16,66,39
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",17-04-2026 19:00,28.207266,76.829265,SO2,5,103,27
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",17-04-2026 19:00,26.786682,75.827928,OZONE,6,134,115
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",17-04-2026 19:00,26.960669,75.771817,PM2.5,52,308,113
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",17-04-2026 19:00,26.9502929,75.730943,PM10,79,142,109
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",17-04-2026 19:00,27.19412,77.96237,CO,12,30,20
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",17-04-2026 19:00,27.19412,77.96237,OZONE,3,21,7
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",17-04-2026 19:00,27.169338,78.03582,NO2,30,39,34
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",17-04-2026 19:00,27.169338,78.03582,CO,6,13,10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",17-04-2026 19:00,27.19862,77.92066,NO2,10,10,10
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",17-04-2026 19:00,28.964949,77.278761,PM2.5,51,334,202
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",17-04-2026 19:00,28.964949,77.278761,SO2,12,104,47
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",17-04-2026 19:00,28.964949,77.278761,OZONE,7,133,105
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",17-04-2026 19:00,28.359581,79.414455,NH3,1,5,2
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",17-04-2026 19:00,28.359581,79.414455,SO2,29,62,45
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",17-04-2026 19:00,28.38910936,79.42963708,PM2.5,28,58,46
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",17-04-2026 19:00,28.38910936,79.42963708,NO2,9,10,9
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",17-04-2026 19:00,17.5316895,78.218939,OZONE,20,22,20
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17-04-2026 19:00,17.585705,78.126199,NO2,12,18,17
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",17-04-2026 19:00,17.393559,78.339194,PM10,82,101,91
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",17-04-2026 19:00,17.393559,78.339194,NH3,2,3,2
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",17-04-2026 19:00,17.393559,78.339194,SO2,13,18,15
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",17-04-2026 19:00,17.544899,78.486949,NO2,15,19,18
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",17-04-2026 19:00,17.544899,78.486949,CO,12,34,24
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17-04-2026 19:00,17.429398,78.569354,PM10,78,97,85
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17-04-2026 19:00,17.429398,78.569354,OZONE,18,33,31
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",17-04-2026 19:00,17.528544,78.286195,CO,26,44,30
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",17-04-2026 19:00,17.528544,78.286195,OZONE,21,28,27
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",17-04-2026 19:00,28.406963,77.849831,SO2,18,51,32
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",17-04-2026 19:00,27.168897,78.37696,PM2.5,29,214,62
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",17-04-2026 19:00,27.168897,78.37696,PM10,42,185,84
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",17-04-2026 19:00,27.168897,78.37696,OZONE,6,13,12
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",17-04-2026 19:00,27.1594,78.3953,PM2.5,47,182,97
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",17-04-2026 19:00,27.1594,78.3953,NH3,2,2,2
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",17-04-2026 19:00,28.694528,77.494705,NO2,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",17-04-2026 19:00,28.646233,77.358075,CO,7,159,36
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",17-04-2026 19:00,28.757294,77.278792,OZONE,1,197,129
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",17-04-2026 19:00,11.258242,77.552761,NH3,3,4,3
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",17-04-2026 19:00,9.36399,78.831977,OZONE,4,7,5
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",17-04-2026 19:00,8.816428,78.099039,SO2,2,14,8
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",17-04-2026 19:00,17.460103,78.334361,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",17-04-2026 19:00,17.460103,78.334361,CO,4,22,12
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",17-04-2026 19:00,17.470431,78.566959,PM10,60,96,72
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",17-04-2026 19:00,17.470431,78.566959,NH3,4,6,5
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",17-04-2026 19:00,17.5184,78.278777,SO2,11,23,16
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",17-04-2026 19:00,17.349694,78.451437,SO2,2,2,2
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",17-04-2026 19:00,23.8175497,91.2726974,PM2.5,39,156,98
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",17-04-2026 19:00,23.8175497,91.2726974,NO2,17,24,20
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",17-04-2026 19:00,27.23711,78.01936,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",17-04-2026 19:00,27.23711,78.01936,PM10,57,381,164
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",17-04-2026 19:00,27.19865833,78.00598056,CO,32,34,32
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",17-04-2026 19:00,27.19412,77.96237,NH3,NA,NA,NA
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",17-04-2026 19:00,27.608912,75.153302,CO,10,68,19
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",17-04-2026 19:00,24.885261,72.857549,OZONE,23,67,61
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",17-04-2026 19:00,29.931624,73.864511,PM10,107,185,138
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",17-04-2026 19:00,26.159933,75.780517,CO,26,72,58
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",17-04-2026 19:00,24.5886166,73.6321397,PM10,63,139,106
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",17-04-2026 19:00,24.5886166,73.6321397,NH3,3,23,10
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",17-04-2026 19:00,24.5886166,73.6321397,CO,10,46,24
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",17-04-2026 19:00,13.0664,80.2112,PM2.5,1,30,10
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",17-04-2026 19:00,13.0664,80.2112,PM10,31,67,44
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",17-04-2026 19:00,13.1278,80.2642,NH3,3,5,4
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",17-04-2026 19:00,13.1662,80.2584,PM2.5,6,43,15
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",17-04-2026 19:00,13.1662,80.2584,CO,36,62,39
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",17-04-2026 19:00,13.164544,80.26285,SO2,14,17,15
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",17-04-2026 19:00,13.164544,80.26285,CO,11,116,19
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17-04-2026 19:00,17.4559458,78.4332152,SO2,2,87,17
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",17-04-2026 19:00,17.417094,78.457437,PM2.5,36,148,64
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",17-04-2026 19:00,17.417094,78.457437,PM10,79,103,93
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",17-04-2026 19:00,17.417094,78.457437,OZONE,10,47,41
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",17-04-2026 19:00,12.9533,80.2357,CO,28,56,42
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",17-04-2026 19:00,13.1036,80.2909,PM2.5,3,19,10
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",17-04-2026 19:00,10.942451,76.978996,CO,28,38,29
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",17-04-2026 19:00,28.5898,77.3101,OZONE,1,100,79
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",17-04-2026 19:00,28.56923,77.393848,PM10,159,471,362
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",17-04-2026 19:00,28.56923,77.393848,SO2,13,82,20
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",17-04-2026 19:00,25.425602,81.917152,PM10,59,124,99
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",17-04-2026 19:00,25.425602,81.917152,NH3,5,6,6
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",17-04-2026 19:00,25.494,81.863,PM2.5,26,117,62
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",17-04-2026 19:00,25.44919916,81.82735986,PM10,42,113,77
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",17-04-2026 19:00,25.44919916,81.82735986,NH3,7,14,9
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",17-04-2026 19:00,26.207781,81.245571,SO2,12,15,14
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",17-04-2026 19:00,26.207781,81.245571,OZONE,2,187,166
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",17-04-2026 19:00,25.3505986,82.9083074,PM2.5,74,211,109
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",17-04-2026 19:00,28.849399,78.742362,PM2.5,31,159,73
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",17-04-2026 19:00,28.802625,78.753728,NO2,29,30,29
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",17-04-2026 19:00,28.802625,78.753728,SO2,49,64,55
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",17-04-2026 19:00,29.4723508,77.7194031,NO2,NA,NA,NA
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",17-04-2026 19:00,29.4723508,77.7194031,SO2,8,59,33
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",17-04-2026 19:00,28.5447608,77.3231257,OZONE,8,143,105
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",17-04-2026 19:00,28.6245479,77.3577104,NO2,8,29,19
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",17-04-2026 19:00,28.5898,77.3101,NO2,12,155,86
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",17-04-2026 19:00,25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",17-04-2026 19:00,25.301778,82.996789,SO2,25,36,28
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",17-04-2026 19:00,25.262326,82.995408,CO,3,15,6
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",17-04-2026 19:00,25.32393,82.99687,OZONE,3,11,8
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",17-04-2026 19:00,27.571409,77.655757,NH3,6,10,8
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",17-04-2026 19:00,27.571409,77.655757,SO2,19,34,23
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",17-04-2026 19:00,30.269444,78.044167,PM2.5,NA,NA,NA
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",17-04-2026 19:00,30.269444,78.044167,OZONE,10,51,41
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",17-04-2026 19:00,26.766433,80.927299,PM10,94,190,143
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",17-04-2026 19:00,26.766433,80.927299,SO2,20,21,21
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",17-04-2026 19:00,26.766433,80.927299,OZONE,2,131,104
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",17-04-2026 19:00,26.906111,80.948222,SO2,3,40,15
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",17-04-2026 19:00,26.906111,80.948222,CO,20,103,43
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",17-04-2026 19:00,26.90723,80.98579,NO2,31,32,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",17-04-2026 19:00,26.90723,80.98579,NH3,6,6,6
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",17-04-2026 19:00,26.90723,80.98579,CO,14,17,14
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",17-04-2026 19:00,28.685382,77.453839,NH3,11,18,14
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",17-04-2026 19:00,28.685382,77.453839,SO2,17,114,44
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",17-04-2026 19:00,28.6603346,77.3572563,PM10,176,500,333
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",17-04-2026 19:00,28.47272,77.482,CO,20,73,35
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",17-04-2026 19:00,28.47272,77.482,OZONE,1,186,115
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",17-04-2026 19:00,28.557054,77.453663,PM10,140,500,396
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",17-04-2026 19:00,26.83399722,80.8917361,OZONE,14,135,74
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",17-04-2026 19:00,28.999264,77.7590354,NH3,7,10,9
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",17-04-2026 19:00,28.999264,77.7590354,CO,6,136,14
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",17-04-2026 19:00,28.9535882,77.7622941,PM2.5,43,340,159
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB",17-04-2026 19:00,28.972677,77.641018,OZONE,110,178,178
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",17-04-2026 19:00,29.2124114,78.9611753,SO2,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",17-04-2026 19:00,29.2124114,78.9611753,CO,12,26,26
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",17-04-2026 19:00,23.685297,86.945968,PM10,49,98,71
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",17-04-2026 19:00,23.697936,86.944395,CO,14,55,24
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",17-04-2026 19:00,23.616515,87.119133,PM2.5,28,85,51
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB",17-04-2026 19:00,28.798171,77.540243,PM10,164,476,296
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB",17-04-2026 19:00,28.798171,77.540243,OZONE,7,117,92
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",17-04-2026 19:00,28.83526,78.7446,NO2,28,29,29
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",17-04-2026 19:00,28.83526,78.7446,OZONE,9,53,43
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",17-04-2026 19:00,28.88528,78.7388,CO,2,58,44
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",17-04-2026 19:00,28.725645,77.749675,NH3,2,11,5
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",17-04-2026 19:00,26.509954,80.249612,PM10,52,220,118
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",17-04-2026 19:00,26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",17-04-2026 19:00,26.509954,80.249612,SO2,14,41,18
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",17-04-2026 19:00,23.616515,87.119133,SO2,9,13,11
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",17-04-2026 19:00,23.616515,87.119133,OZONE,4,23,19
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",17-04-2026 19:00,22.7605581,88.3617589,SO2,13,16,14
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",17-04-2026 19:00,23.567923,87.306843,OZONE,1,40,35
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",17-04-2026 19:00,23.508764,87.35444,CO,4,73,36
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",17-04-2026 19:00,23.549395,87.300496,NH3,1,4,3
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",17-04-2026 19:00,23.549395,87.300496,SO2,12,12,12
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",17-04-2026 19:00,22.554954,88.292568,NO2,6,43,14
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",17-04-2026 19:00,22.554954,88.292568,NH3,NA,NA,NA
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",17-04-2026 19:00,22.6025571,88.3105664,OZONE,12,40,32
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",17-04-2026 19:00,22.611968,88.347422,PM10,22,102,52
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",17-04-2026 19:00,22.611968,88.347422,CO,66,82,76
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",17-04-2026 19:00,22.5367507,88.3638022,PM2.5,13,55,25
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",17-04-2026 19:00,22.5367507,88.3638022,OZONE,10,29,22
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",17-04-2026 19:00,22.58157048,88.41002457,NH3,4,6,5
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",17-04-2026 19:00,22.55664,88.342674,NH3,9,9,9
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-04-2026 19:00,22.49929,88.36917,NO2,8,13,10
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-04-2026 19:00,22.49929,88.36917,NH3,11,15,12
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-04-2026 19:00,22.49929,88.36917,SO2,4,5,4
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-04-2026 19:00,22.627847,88.380669,PM10,30,72,47
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-04-2026 19:00,22.627847,88.380669,SO2,3,9,7
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-04-2026 19:00,22.627847,88.380669,OZONE,18,75,47
